iter	RMSE
1665	7789.481399
1666	7789.457612
1667	7789.28523
1668	7788.549044
1669	7788.057151
1670	7787.834673
1671	7787.827989
1672	7787.525565
1673	7787.451441
1674	7787.207482
1675	7786.755532
1676	7786.412102
1677	7786.337979
1678	7786.119229
1679	7786.116958
1680	7785.930699
1681	7785.300628
1682	7785.094401
1683	7784.832058
1684	7784.689911
1685	7784.327261
1686	7784.26618
1687	7784.221517
1688	7783.946565
1689	7783.886507
1690	7783.885986
1691	7783.827133
1692	7783.762119
1693	7783.514504
1694	7783.460107
1695	7783.38476
1696	7783.242114
1697	7782.831333
1698	7782.249348
1699	7781.997681
1700	7781.752569
1701	7781.732724
1702	7781.390489
1703	7781.284807
1704	7781.011332
1705	7780.704617
1706	7780.703247
1707	7780.579362
1708	7780.22569
1709	7779.864923
1710	7779.345953
1711	7779.069651
1712	7778.326498
1713	7777.942179
1714	7777.294802
1715	7777.036726
1716	7776.920718
1717	7776.591283
1718	7776.479357
1719	7776.476307
1720	7776.165373
1721	7775.798645
1722	7775.66518
1723	7775.421001
1724	7775.38521
1725	7775.383905
1726	7774.938855
1727	7774.565836
1728	7774.245051
1729	7774.243258
1730	7774.002856
1731	7773.418877
1732	7773.218388
1733	7773.126492
1734	7773.057092
1735	7772.755446
1736	7772.70346
1737	7772.22197
1738	7772.12092
1739	7771.665375
1740	7771.51147
1741	7771.25694
1742	7770.995766
1743	7770.763267
1744	7770.744044
1745	7770.474815
1746	7770.140913
1747	7769.975364
1748	7769.971979
1749	7769.418116
1750	7769.018645
1751	7768.32562
1752	7767.989272
1753	7767.653223
1754	7767.314552
1755	7767.064222
1756	7766.609172
1757	7766.380996
1758	7766.009248
1759	7765.981033
1760	7765.698082
1761	7764.929533
1762	7764.614501
1763	7764.32736
1764	7764.306988
1765	7763.962612
1766	7763.597589
1767	7763.330041
1768	7763.047953
1769	7762.8755
1770	7762.674756
1771	7762.417168
1772	7761.803212
1773	7761.753263
1774	7761.339065
1775	7761.03851
1776	7760.930558
1777	7760.895967
1778	7760.499038
1779	7760.179186
1780	7760.118461
1781	7759.986947
1782	7759.394551
1783	7759.213685
1784	7759.164704
1785	7759.012802
1786	7758.889017
1787	7758.749865
1788	7758.667261
1789	7758.410293
1790	7758.04919
1791	7758.000407
1792	7757.832972
1793	7757.463075
1794	7757.130661
1795	7756.940185
1796	7756.907492
1797	7756.41024
1798	7756.157507
1799	7755.559499
1800	7755.288019
1801	7755.01522
1802	7755.000685
1803	7754.660584
1804	7754.485032
1805	7753.898759
1806	7753.374522
1807	7753.272931
1808	7752.956921
1809	7752.955747
1810	7752.77483
1811	7752.348687
1812	7752.132163
1813	7751.906302
1814	7751.851644
1815	7751.692406
1816	7751.463419
1817	7751.213176
1818	7750.701943
1819	7750.640511
1820	7750.361353
1821	7749.943181
1822	7749.483009
1823	7749.407923
1824	7749.374157
1825	7749.018773
1826	7748.432376
1827	7748.091145
1828	7747.553198
1829	7747.418761
1830	7747.085561
1831	7747.040432
1832	7746.450645
1833	7746.284745
1834	7745.503522
1835	7745.378438
1836	7745.327535
1837	7745.248786
1838	7745.016335
1839	7744.803131
1840	7744.734209
1841	7744.433416
1842	7744.141042
1843	7744.107729
1844	7743.860349
1845	7743.272752
1846	7743.136881
1847	7743.132964
1848	7743.055183
1849	7743.009108
1850	7742.984666
1851	7742.927965
1852	7742.529286
1853	7742.325946
1854	7742.120612
1855	7741.5859
1856	7741.479112
1857	7741.429338
1858	7741.312157
1859	7741.160594
1860	7740.713982
1861	7740.575481
1862	7740.024001
1863	7739.832697
1864	7739.620255
1865	7739.329828
1866	7738.996189
1867	7738.951811
1868	7738.631583
1869	7738.309941
1870	7737.877542
1871	7737.56453
1872	7737.315446
1873	7737.264631
1874	7737.071465
1875	7736.91684
1876	7736.915314
1877	7736.685549
1878	7736.486685
1879	7736.4823
1880	7736.481555
1881	7736.067985
1882	7735.386834
1883	7735.224373
1884	7735.193047
1885	7734.859513
1886	7734.8057
1887	7734.440984
1888	7734.160369
1889	7734.012078
1890	7733.959947
1891	7733.621038
1892	7733.220696
1893	7733.072625
1894	7732.999028
1895	7732.735021
1896	7732.732707
1897	7732.547799
1898	7732.417923
1899	7732.355007
1900	7732.028967
1901	7731.971842
1902	7731.798019
1903	7731.623354
1904	7731.182127
1905	7730.904664
1906	7730.529007
1907	7730.387215
1908	7729.988432
1909	7729.855205
1910	7729.851127
1911	7729.813026
1912	7729.687491
1913	7729.523591
1914	7729.149123
1915	7728.952741
1916	7728.722615
1917	7728.565104
1918	7728.216396
1919	7727.664445
1920	7727.457332
1921	7726.921596
1922	7726.765974
1923	7726.647603
1924	7726.504147
1925	7726.104059
1926	7725.546516
1927	7725.34368
1928	7725.115636
1929	7724.772605
1930	7724.762374
1931	7724.545557
1932	7724.501478
1933	7724.307497
1934	7724.297443
1935	7724.166161
1936	7724.014626
1937	7723.817897
1938	7723.617511
1939	7723.519347
1940	7723.108472
1941	7722.971721
1942	7722.585744
1943	7722.262023
1944	7722.254333
1945	7722.061
1946	7720.977422
1947	7720.725147
1948	7720.411778
1949	7719.994512
1950	7719.95658
1951	7719.507633
1952	7719.445966
1953	7719.444722
1954	7719.136222
1955	7719.087415
1956	7718.971027
1957	7718.584619
1958	7718.078912
1959	7717.96502
1960	7717.562567
1961	7717.511195
1962	7717.485932
1963	7717.316997
1964	7717.22843
1965	7716.917832
1966	7716.711646
1967	7716.548792
1968	7716.251589
1969	7716.128539
1970	7716.076302
1971	7715.89027
1972	7715.387346
1973	7715.183636
1974	7715.147977
1975	7714.510629
1976	7714.495532
1977	7714.487728
1978	7714.059323
1979	7713.891062
1980	7713.798832
1981	7713.741234
1982	7713.560002
1983	7713.521483
1984	7713.375889
1985	7713.184323
1986	7713.032214
1987	7712.952126
1988	7712.850488
1989	7712.702121
1990	7712.244646
1991	7712.106882
1992	7711.890871
1993	7711.855881
1994	7711.670971
1995	7711.527439
1996	7711.328511
1997	7711.256759
1998	7711.058664
1999	7711.023518
2000	7710.74062
2001	7710.467006
2002	7710.370073
2003	7710.173592
2004	7710.024372
2005	7709.70696
2006	7709.180172
2007	7708.868392
2008	7708.665494
2009	7708.266433
2010	7707.753115
2011	7707.5641
2012	7707.099278
2013	7706.970606
2014	7706.785492
2015	7706.740163
2016	7706.683922
2017	7706.598429
2018	7706.414415
2019	7706.112457
2020	7705.839971
2021	7705.714586
2022	7705.133531
2023	7705.130028
2024	7704.963815
2025	7704.91874
2026	7704.740984
2027	7704.709252
2028	7704.664922
2029	7704.517043
2030	7704.463118
2031	7704.319291
2032	7703.889986
2033	7703.667671
2034	7703.389835
2035	7703.073591
2036	7702.646065
2037	7702.303154
2038	7702.254455
2039	7701.930631
2040	7701.418307
2041	7701.22037
2042	7701.118032
2043	7700.952208
2044	7700.731184
2045	7700.591486
2046	7700.450146
2047	7699.937613
2048	7699.590896
2049	7699.518322
2050	7699.057719
2051	7698.784649
2052	7698.242159
2053	7698.085186
2054	7697.772429
2055	7697.653596
2056	7697.622904
2057	7697.562162
2058	7697.561611
2059	7697.380265
2060	7697.216347
2061	7697.037129
2062	7696.827019
2063	7696.692211
2064	7696.562923
2065	7696.527111
2066	7696.272411
2067	7695.971275
2068	7695.654753
2069	7695.24915
2070	7695.074004
2071	7694.382882
2072	7694.364576
2073	7694.358024
2074	7694.115514
2075	7694.001133
2076	7693.725119
2077	7693.591537
2078	7693.421623
2079	7693.367365
2080	7693.199003
2081	7692.516862
2082	7692.354318
2083	7692.095985
2084	7691.977416
2085	7691.741496
2086	7691.494018
2087	7691.053563
2088	7691.008006
2089	7690.695981
2090	7690.463388
2091	7690.017423
2092	7689.953845
2093	7689.865285
2094	7689.693004
2095	7689.658246
2096	7689.494936
2097	7689.47119
2098	7689.169304
2099	7688.904999
2100	7688.81044
2101	7688.682278
2102	7688.211896
2103	7688.052741
2104	7687.96317
2105	7687.811239
2106	7687.43165
2107	7687.388461
2108	7687.044137
2109	7687.027185
2110	7687.005977
2111	7686.890021
2112	7686.733575
2113	7686.516386
2114	7686.360517
2115	7686.352868
2116	7685.73349
2117	7685.429786
2118	7684.943598
2119	7684.665802
2120	7684.648568
2121	7684.378511
2122	7684.137294
2123	7683.856944
2124	7683.717241
2125	7683.716249
2126	7683.134705
2127	7683.106841
2128	7682.829983
2129	7682.611934
2130	7682.48072
2131	7682.379763
2132	7682.305815
2133	7682.279021
2134	7682.272606
2135	7681.765517
2136	7681.629395
2137	7681.415464
2138	7681.322903
2139	7681.198683
2140	7681.038569
2141	7680.366859
2142	7680.206068
2143	7679.581241
2144	7679.325506
2145	7679.27178
2146	7679.269563
2147	7679.261295
2148	7678.542006
2149	7678.25792
2150	7678.124329
2151	7677.945712
2152	7677.460307
2153	7677.296058
2154	7677.208615
2155	7676.794543
2156	7676.73875
2157	7676.554051
2158	7676.380952
2159	7676.196757
2160	7676.13291
2161	7675.558429
2162	7675.280646
2163	7674.947438
2164	7674.746641
2165	7674.344586
2166	7674.166595
2167	7674.124419
2168	7673.853139
2169	7673.634256
2170	7673.270258
2171	7673.236387
2172	7673.224683
2173	7673.169033
2174	7672.909293
2175	7672.89292
2176	7672.650276
2177	7672.554136
2178	7672.406943
2179	7672.264787
2180	7672.141524
2181	7671.843401
2182	7671.831624
2183	7671.83018
2184	7671.808117
2185	7671.738427
2186	7671.703679
2187	7671.399109
2188	7671.392446
2189	7671.320116
2190	7671.273082
2191	7671.26543
2192	7671.153175
2193	7671.053986
2194	7670.895479
2195	7670.380852
2196	7670.251976
2197	7670.017002
2198	7669.809702
2199	7669.676953
2200	7669.566716
2201	7669.514563
2202	7669.271335
2203	7669.042522
2204	7668.901966
2205	7668.753948
2206	7668.715255
2207	7668.56903
2208	7668.08308
2209	7668.015737
2210	7667.990548
2211	7667.679159
2212	7667.677948
2213	7667.424216
2214	7667.38996
2215	7666.684756
2216	7666.683667
2217	7666.376651
2218	7666.160305
2219	7666.135468
2220	7665.82342
2221	7665.349754
2222	7665.179596
2223	7665.151542
2224	7665.151385
2225	7665.019683
2226	7664.767316
2227	7664.443142
2228	7664.17979
2229	7663.996436
2230	7663.789463
2231	7663.593613
2232	7663.222006
2233	7662.849843
2234	7662.811186
2235	7662.803442
2236	7662.469177
2237	7662.342345
2238	7662.183022
2239	7661.731558
2240	7661.572995
2241	7661.363554
2242	7661.19694
2243	7661.004592
2244	7660.626604
2245	7659.964594
2246	7659.772691
2247	7659.753551
2248	7659.441254
2249	7659.270089
2250	7659.210913
2251	7658.839696
2252	7658.579532
2253	7658.550178
2254	7658.419061
2255	7658.297668
2256	7658.292364
2257	7658.28247
2258	7657.832149
2259	7657.787811
2260	7657.630082
2261	7657.623099
2262	7657.618259
2263	7656.957154
2264	7656.868612
2265	7656.418726
2266	7656.291379
2267	7655.816793
2268	7655.53767
2269	7655.483745
2270	7655.229096
2271	7655.024914
2272	7654.969135
2273	7654.800541
2274	7654.393948
2275	7654.23985
2276	7653.895035
2277	7653.843541
2278	7653.727022
2279	7653.614499
2280	7653.383162
2281	7653.337861
2282	7653.174422
2283	7652.680039
2284	7652.543297
2285	7652.357586
2286	7652.153564
2287	7652.145508
2288	7651.794537
2289	7651.459652
2290	7651.405366
2291	7651.265219
2292	7651.043512
2293	7650.84358
2294	7650.595126
2295	7650.377962
2296	7650.228859
2297	7650.139242
2298	7649.735605
2299	7649.276788
2300	7649.258514
2301	7649.150869
2302	7649.020258
2303	7648.871768
2304	7648.683206
2305	7648.416949
2306	7648.297902
2307	7648.231081
2308	7647.744586
2309	7647.703021
2310	7647.516976
2311	7647.344333
2312	7646.928143
2313	7646.886352
2314	7646.62995
2315	7646.295717
2316	7646.145144
2317	7645.74248
2318	7645.700848
2319	7645.552262
2320	7645.453546
2321	7645.44227
2322	7645.24881
2323	7645.081951
2324	7644.873904
2325	7644.610733
2326	7644.160713
2327	7644.13601
2328	7643.865205
2329	7643.832773
2330	7643.614162
2331	7643.07866
2332	7642.967274
2333	7642.78828
2334	7642.782052
2335	7642.769418
2336	7642.747177
2337	7642.663606
2338	7642.595878
2339	7642.410412
2340	7642.258796
2341	7641.883334
2342	7641.516463
2343	7641.491065
2344	7640.814302
2345	7640.616565
2346	7640.529003
2347	7640.417863
2348	7640.334698
2349	7640.095008
2350	7640.059155
2351	7640.025409
2352	7639.993242
2353	7639.966012
2354	7639.836915
2355	7639.814869
2356	7639.808643
2357	7639.765961
2358	7639.764928
2359	7639.665398
2360	7639.368129
2361	7639.357411
2362	7638.603637
2363	7638.591734
2364	7638.221109
2365	7637.887957
2366	7637.714816
2367	7637.707632
2368	7637.658019
2369	7637.629353
2370	7637.147896
2371	7637.101598
2372	7636.652307
2373	7636.537174
2374	7636.481946
2375	7636.32657
2376	7636.219812
2377	7636.206512
2378	7636.070671
2379	7636.008127
2380	7635.939363
2381	7635.816262
2382	7635.75565
2383	7635.501785
2384	7635.06429
2385	7635.004811
2386	7634.975351
2387	7634.758332
2388	7634.612284
2389	7634.248214
2390	7634.222241
2391	7633.777203
2392	7633.746833
2393	7633.516201
2394	7633.231328
2395	7633.045578
2396	7632.991677
2397	7632.973415
2398	7632.627688
2399	7632.599772
2400	7632.319794
2401	7632.066984
2402	7632.053721
2403	7631.966233
2404	7631.893896
2405	7631.705524
2406	7631.635641
2407	7631.412064
2408	7631.003893
2409	7630.977301
2410	7630.580437
2411	7630.579918
2412	7630.503772
2413	7630.501192
2414	7630.319568
2415	7630.023692
2416	7629.96709
2417	7629.867645
2418	7629.565455
2419	7629.502052
2420	7629.270147
2421	7629.266342
2422	7629.248718
2423	7629.18938
2424	7628.982569
2425	7628.975475
2426	7628.609423
2427	7628.441341
2428	7628.212578
2429	7628.076433
2430	7627.753331
2431	7627.655312
2432	7627.21999
2433	7626.771863
2434	7626.513033
2435	7626.324638
2436	7626.219637
2437	7626.116314
2438	7626.043955
2439	7625.801252
2440	7625.647451
2441	7625.567934
2442	7625.180872
2443	7624.851258
2444	7624.505218
2445	7624.264687
2446	7623.998314
2447	7623.597487
2448	7623.305463
2449	7623.111721
2450	7622.833609
2451	7622.816372
2452	7622.573216
2453	7622.495122
2454	7622.461052
2455	7622.307631
2456	7622.134881
2457	7622.120949
2458	7621.882402
2459	7621.745859
2460	7621.672895
2461	7621.134072
2462	7620.779493
2463	7620.452302
2464	7620.077291
2465	7619.87243
2466	7619.549667
2467	7619.273001
2468	7619.239856
2469	7619.233058
2470	7619.196625
2471	7619.102933
2472	7619.037838
2473	7618.924839
2474	7618.725789
2475	7618.58556
2476	7618.299382
2477	7618.176486
2478	7617.911748
2479	7617.791918
2480	7617.747956
2481	7617.614923
2482	7617.058598
2483	7616.953471
2484	7616.822019
2485	7616.790073
2486	7616.524809
2487	7616.523626
2488	7616.426193
2489	7616.335453
2490	7616.313619
2491	7616.211788
2492	7615.918571
2493	7615.724778
2494	7615.618348
2495	7615.601005
2496	7615.548281
2497	7615.387647
2498	7615.226877
2499	7615.226061
2500	7615.189386
2501	7614.70637
2502	7614.591334
2503	7614.390956
2504	7614.344176
2505	7613.890984
2506	7613.492978
2507	7613.464451
2508	7613.33441
2509	7613.202041
2510	7613.014557
2511	7612.812664
2512	7612.506517
2513	7612.298125
2514	7612.054163
2515	7611.962639
2516	7611.77459
2517	7611.758608
2518	7611.56772
2519	7611.424684
2520	7611.084812
2521	7611.084493
2522	7610.890115
2523	7610.835991
2524	7610.793132
2525	7610.527964
2526	7610.23801
2527	7610.20427
2528	7610.183896
2529	7610.164124
2530	7610.040278
2531	7610.019852
2532	7609.52687
2533	7609.193843
2534	7609.074593
2535	7608.868164
2536	7608.789227
2537	7608.636987
2538	7608.238859
2539	7608.073725
2540	7608.053903
2541	7607.943157
2542	7607.580315
2543	7607.570455
2544	7607.400986
2545	7607.035131
2546	7607.001126
2547	7606.592071
2548	7606.533524
2549	7606.322097
2550	7606.145525
2551	7606.101922
2552	7606.044506
2553	7606.03898
2554	7605.912178
2555	7605.575534
2556	7605.51544
2557	7605.315378
2558	7605.274665
2559	7604.917353
2560	7604.823668
2561	7604.617414
2562	7604.387307
2563	7603.947254
2564	7603.896727
2565	7603.60218
2566	7603.473733
2567	7602.842415
2568	7602.611412
2569	7602.137101
2570	7602.003809
2571	7601.918055
2572	7601.894776
2573	7601.740596
2574	7601.580254
2575	7601.573371
2576	7601.437611
2577	7601.263108
2578	7601.165078
2579	7600.856668
2580	7600.556211
2581	7600.248604
2582	7600.248323
2583	7600.070664
2584	7600.068042
2585	7600.046935
2586	7599.928963
2587	7599.649359
2588	7599.60317
2589	7599.602818
2590	7599.529327
2591	7599.485499
2592	7599.426621
2593	7599.418866
2594	7599.198795
2595	7599.196898
2596	7599.083632
2597	7598.910033
2598	7598.759239
2599	7598.624594
2600	7598.579622
2601	7598.573804
2602	7598.261676
2603	7598.177706
2604	7598.158179
2605	7598.098155
2606	7597.634271
2607	7597.486967
2608	7597.237923
2609	7597.205382
2610	7596.959686
2611	7596.746642
2612	7596.735749
2613	7596.508453
2614	7596.267523
2615	7596.100789
2616	7595.868281
2617	7595.774052
2618	7595.728966
2619	7595.640893
2620	7595.601011
2621	7595.348233
2622	7595.3188
2623	7595.314543
2624	7595.289888
2625	7595.163829
2626	7595.016206
2627	7594.907221
2628	7594.744557
2629	7594.744262
2630	7594.516782
2631	7594.327921
2632	7594.254867
2633	7593.958048
2634	7593.919427
2635	7593.706976
2636	7593.339991
2637	7592.920629
2638	7592.909126
2639	7592.683677
2640	7592.404481
2641	7592.181403
2642	7592.01914
2643	7591.844798
2644	7591.778135
2645	7591.508005
2646	7591.436526
2647	7591.305639
2648	7591.071079
2649	7590.784427
2650	7590.756074
2651	7590.394279
2652	7590.184902
2653	7589.831738
2654	7589.693422
2655	7589.564582
2656	7589.37122
2657	7589.312907
2658	7589.256802
2659	7589.122199
2660	7589.043446
2661	7589.034994
2662	7588.844714
2663	7588.656926
2664	7588.553074
2665	7588.543134
2666	7588.489119
2667	7588.333401
2668	7588.266226
2669	7588.136723
2670	7588.025012
2671	7587.870681
2672	7587.821433
2673	7587.633593
2674	7587.584554
2675	7587.405718
2676	7587.28245
2677	7587.211297
2678	7586.976777
2679	7586.794645
2680	7586.642855
2681	7586.558636
2682	7586.155256
2683	7585.898806
2684	7585.835828
2685	7585.674454
2686	7585.581967
2687	7585.547679
2688	7585.544077
2689	7585.530838
2690	7585.359297
2691	7585.200467
2692	7585.029841
2693	7584.88819
2694	7584.875842
2695	7584.690144
2696	7584.113425
2697	7583.975841
2698	7583.156182
2699	7583.137314
2700	7582.996523
2701	7582.757877
2702	7582.747134
2703	7582.734839
2704	7582.613815
2705	7582.611548
2706	7582.296608
2707	7582.270013
2708	7582.002007
2709	7581.898381
2710	7581.560618
2711	7581.475876
2712	7581.077705
2713	7581.024936
2714	7580.809309
2715	7580.600993
2716	7580.59486
2717	7580.564189
2718	7580.553149
2719	7580.23143
2720	7580.141203
2721	7579.81164
2722	7579.552335
2723	7579.475834
2724	7579.220256
2725	7578.944226
2726	7578.808321
2727	7578.789556
2728	7578.695238
2729	7578.429154
2730	7578.361866
2731	7578.24289
2732	7578.136915
2733	7578.10969
2734	7577.878885
2735	7577.679462
2736	7577.557609
2737	7577.332241
2738	7577.162029
2739	7577.063009
2740	7577.010897
2741	7576.860829
2742	7576.586291
2743	7576.461183
2744	7576.031628
2745	7575.666488
2746	7575.546021
2747	7575.027458
2748	7574.815508
2749	7574.696287
2750	7574.660694
2751	7574.533952
2752	7574.421121
2753	7574.285205
2754	7574.131701
2755	7573.897493
2756	7573.691849
2757	7573.574487
2758	7573.185415
2759	7573.094536
2760	7572.884728
2761	7572.875603
2762	7572.62396
2763	7572.584993
2764	7572.080871
2765	7572.065043
2766	7571.962295
2767	7571.681538
2768	7571.468279
2769	7571.40396
2770	7571.240199
2771	7570.809231
2772	7570.705923
2773	7570.309811
2774	7570.128485
2775	7569.845845
2776	7569.78906
2777	7569.595314
2778	7569.396797
2779	7569.334255
2780	7569.311685
2781	7569.138724
2782	7568.774606
2783	7568.378298
2784	7568.171957
2785	7568.017249
2786	7567.928081
2787	7567.906167
2788	7567.872332
2789	7567.832559
2790	7567.754318
2791	7567.516009
2792	7567.09006
2793	7566.990531
2794	7566.702135
2795	7566.58764
2796	7566.491383
2797	7566.43208
2798	7566.269444
2799	7566.064969
2800	7565.979358
2801	7565.863303
2802	7565.648374
2803	7565.450643
2804	7565.272187
2805	7565.268586
2806	7565.180279
2807	7565.118261
2808	7564.691988
2809	7564.649371
2810	7564.429902
2811	7564.375084
2812	7564.300118
2813	7564.243885
2814	7564.227762
2815	7564.033262
2816	7563.645747
2817	7563.437269
2818	7563.429835
2819	7563.041628
2820	7562.839799
2821	7562.685442
2822	7562.242008
2823	7562.003399
2824	7561.638749
2825	7561.510792
2826	7561.50643
2827	7561.496365
2828	7561.380555
2829	7561.107073
2830	7560.939491
2831	7560.729126
2832	7560.693359
2833	7560.681681
2834	7560.605855
2835	7560.536759
2836	7560.496406
2837	7560.46544
2838	7560.261653
2839	7560.13007
2840	7560.025301
2841	7560.018744
2842	7559.870806
2843	7559.869917
2844	7559.849733
2845	7559.541026
2846	7559.321286
2847	7559.304353
2848	7559.187199
2849	7559.159861
2850	7558.97842
2851	7558.821714
2852	7558.713235
2853	7558.072803
2854	7557.950322
2855	7557.774323
2856	7557.692243
2857	7557.273672
2858	7557.158804
2859	7556.96735
2860	7556.785336
2861	7556.66354
2862	7556.428228
2863	7556.396029
2864	7556.27897
2865	7556.020365
2866	7555.941856
2867	7555.832667
2868	7555.754503
2869	7555.541736
2870	7555.294623
2871	7555.160698
2872	7555.086801
2873	7554.886883
2874	7554.732837
2875	7554.458722
2876	7554.404134
2877	7554.20682
2878	7554.195149
2879	7554.074814
2880	7553.955372
2881	7553.750948
2882	7553.707511
2883	7553.700874
2884	7553.686202
2885	7553.650958
2886	7553.416317
2887	7553.363255
2888	7553.120906
2889	7552.922679
2890	7552.772115
2891	7552.579239
2892	7552.455519
2893	7552.398585
2894	7552.318654
2895	7552.315807
2896	7551.911771
2897	7551.723696
2898	7551.514655
2899	7551.445539
2900	7551.338051
2901	7550.946446
2902	7550.867576
2903	7550.832944
2904	7550.817126
2905	7550.791341
2906	7550.721652
2907	7550.71857
2908	7550.347244
2909	7549.991082
2910	7549.969336
2911	7549.868398
2912	7549.722831
2913	7549.596089
2914	7549.39447
2915	7549.379448
2916	7549.26717
2917	7549.114049
2918	7548.971572
2919	7548.724002
2920	7548.563115
2921	7548.479786
2922	7548.05294
2923	7547.884057
2924	7547.744955
2925	7547.626753
2926	7547.557019
2927	7547.533966
2928	7547.435876
2929	7547.132308
2930	7547.045272
2931	7547.043016
2932	7546.435445
2933	7546.241764
2934	7546.207262
2935	7545.945667
2936	7545.771986
2937	7545.748648
2938	7545.680688
2939	7545.576871
2940	7545.343291
2941	7545.224306
2942	7545.017252
2943	7544.981937
2944	7544.818323
2945	7544.710891
2946	7544.377107
2947	7544.225887
2948	7544.135746
2949	7543.99216
2950	7543.808541
2951	7543.620124
2952	7543.340058
2953	7543.271442
2954	7543.207741
2955	7543.01704
2956	7542.86793
2957	7542.796916
2958	7542.75321
2959	7542.681095
2960	7542.157619
2961	7542.05545
2962	7541.764789
2963	7541.683803
2964	7541.553357
2965	7541.327777
2966	7541.21621
2967	7541.114523
2968	7541.109204
2969	7541.037537
2970	7541.034429
2971	7540.908819
2972	7540.906869
2973	7540.533554
2974	7540.435571
2975	7540.280165
2976	7540.245551
2977	7540.227624
2978	7540.093751
2979	7540.053428
2980	7540.053064
2981	7540.045338
2982	7539.951823
2983	7539.586535
2984	7539.525485
2985	7539.493233
2986	7539.198727
2987	7539.185613
2988	7539.086143
2989	7538.971062
2990	7538.969572
2991	7538.807801
2992	7538.661648
2993	7538.661245
2994	7538.526856
2995	7538.276338
2996	7538.158928
2997	7538.063677
2998	7538.061111
2999	7538.047122
3000	7537.761088
3001	7537.557496
3002	7537.388729
3003	7537.208686
3004	7537.177553
3005	7536.820624
3006	7536.483014
3007	7536.272178
3008	7536.135916
3009	7536.059907
3010	7535.924597
3011	7535.89391
3012	7535.785775
3013	7535.698217
3014	7535.540785
3015	7535.181758
3016	7534.926067
3017	7534.806132
3018	7534.516216
3019	7534.286176
3020	7534.126043
3021	7534.107641
3022	7533.87522
3023	7533.823128
3024	7533.450287
3025	7533.341296
3026	7533.225932
3027	7532.978178
3028	7532.977565
3029	7532.852896
3030	7532.792098
3031	7532.582351
3032	7532.409597
3033	7532.404629
3034	7532.242602
3035	7532.177739
3036	7531.815732
3037	7531.731817
3038	7531.450304
3039	7531.445912
3040	7531.268844
3041	7531.217531
3042	7531.196105
3043	7530.878128
3044	7530.829929
3045	7530.6069
3046	7530.419645
3047	7530.319561
3048	7529.853665
3049	7529.63651
3050	7529.632669
3051	7529.169764
3052	7529.005366
3053	7528.701427
3054	7528.555938
3055	7528.382512
3056	7528.067104
3057	7527.870758
3058	7527.638556
3059	7527.567105
3060	7527.242808
3061	7527.066257
3062	7527.044816
3063	7526.805409
3064	7526.624662
3065	7526.570277
3066	7526.495103
3067	7526.464815
3068	7526.337782
3069	7526.039617
3070	7526.014244
3071	7525.754113
3072	7525.752656
3073	7525.583743
3074	7525.517408
3075	7525.388964
3076	7525.294114
3077	7525.217956
3078	7525.215508
3079	7525.07248
3080	7524.982802
3081	7524.92231
3082	7524.90197
3083	7524.763706
3084	7524.703476
3085	7524.572455
3086	7524.290114
3087	7524.186335
3088	7524.160834
3089	7524.151364
3090	7524.150927
3091	7524.103973
3092	7524.071316
3093	7523.832627
3094	7523.814656
3095	7523.782069
3096	7523.63014
3097	7523.367168
3098	7523.236212
3099	7523.039421
3100	7522.953373
3101	7522.953051
3102	7522.744949
3103	7522.671411
3104	7522.656896
3105	7522.655942
3106	7522.199691
3107	7522.192536
3108	7522.026841
3109	7521.887492
3110	7521.807519
3111	7521.728345
3112	7521.723034
3113	7521.722201
3114	7521.637816
3115	7521.632833
3116	7521.549539
3117	7521.527326
3118	7521.229641
3119	7520.984294
3120	7520.975277
3121	7520.682467
3122	7520.323434
3123	7520.123946
3124	7520.116627
3125	7519.941098
3126	7519.828692
3127	7519.596959
3128	7519.368659
3129	7519.297782
3130	7519.053728
3131	7518.807643
3132	7518.17224
3133	7517.941547
3134	7517.702974
3135	7517.320063
3136	7517.253291
3137	7517.247172
3138	7516.94403
3139	7516.933539
3140	7516.772353
3141	7516.685925
3142	7516.683184
3143	7516.676708
3144	7516.440253
3145	7516.049392
3146	7515.850544
3147	7515.728185
3148	7515.591724
3149	7515.54456
3150	7515.275626
3151	7514.972697
3152	7514.892197
3153	7514.75747
3154	7514.453653
3155	7514.265654
3156	7514.171516
3157	7514.063503
3158	7513.983398
3159	7513.954552
3160	7513.939554
3161	7513.927044
3162	7513.717146
3163	7513.393108
3164	7513.354536
3165	7513.280818
3166	7513.167695
3167	7513.156506
3168	7513.050732
3169	7512.95964
3170	7512.705601
3171	7512.629208
3172	7512.626305
3173	7512.565205
3174	7512.406345
3175	7512.170729
3176	7512.146927
3177	7512.061508
3178	7511.893041
3179	7511.771518
3180	7511.705139
3181	7511.56899
3182	7511.519276
3183	7511.322313
3184	7511.09023
3185	7510.974607
3186	7510.823604
3187	7510.764036
3188	7510.58814
3189	7510.587347
3190	7510.325575
3191	7510.180298
3192	7510.114277
3193	7510.021116
3194	7509.986007
3195	7509.893576
3196	7509.817182
3197	7509.778426
3198	7509.777231
3199	7509.750278
3200	7509.631664
3201	7509.458327
3202	7509.35695
3203	7509.21442
3204	7509.087488
3205	7508.995679
3206	7508.809636
3207	7508.652032
3208	7508.519602
3209	7508.409456
3210	7508.361067
3211	7508.359117
3212	7507.939195
3213	7507.919971
3214	7507.742601
3215	7507.654217
3216	7507.262608
3217	7507.261478
3218	7507.037621
